SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191708,329,2635642189,5728146,1H,2,16,shot,81.0,45.0,7497,1170320,2635642161.0,44.7380285,21.0,20.0,40.0,100.0,81.0,45.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Uhd,False,,0.009927,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0099,,,,,,,,,,,Roskilde
191708,329,2635642396,5728146,1H,6,52,shot,95.0,35.0,7497,56972,2635642391.0,3.79111,6.0,5.0,100.0,100.0,95.0,35.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Nielsen,False,0.1024,0.06837,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0684,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Roskilde
191708,329,2635642635,5728146,1H,24,29,shot,91.0,66.0,7497,449473,2635642627.0,16.870669,9.0,8.0,80.0,5.0,91.0,66.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Juhl,False,,0.1997,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1997,opportunity,touch_in_box,,,,,,,,,Roskilde
191708,329,2635642519,5728146,1H,33,26,shot,77.0,59.0,38132,524506,2635642509.0,7.089525,6.0,5.0,100.0,100.0,77.0,59.0,38132.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Junge,False,,0.001243,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0012,shot_after_corner,,,,,,,,,,VSK Århus
191708,329,2635642897,5728146,1H,38,7,shot,78.0,54.0,7497,56972,2635642886.0,21.8099375,10.0,9.0,45.0,48.0,78.0,54.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Nielsen,False,,0.0431,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0431,,,,,,,,,,,Roskilde
191708,329,2635642905,5728146,1H,38,20,shot,88.0,62.0,7497,56972,2635642901.0,5.114849,4.0,3.0,75.0,63.0,88.0,62.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Nielsen,True,0.5529,0.1297,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1297,goal,opportunity,touch_in_box,,,,,,,,Roskilde
191708,329,2635642920,5728146,1H,39,57,shot,88.0,66.0,7497,449473,2635642912.0,16.367016,7.0,6.0,29.0,18.0,88.0,66.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Juhl,False,,0.09062,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0906,opportunity,touch_in_box,,,,,,,,,Roskilde
191708,329,2635642981,5728146,1H,44,9,shot,75.0,39.0,7497,449790,2635642981.0,0.0,1.0,0.0,75.0,39.0,75.0,39.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,S. Trier,False,0.1748,0.04484,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0448,opportunity,shot_after_free_kick,,,,,,,,,Roskilde
191708,329,2635642831,5728146,2H,45,36,shot,79.0,36.0,38132,524506,2635642828.0,2.428675,4.0,3.0,87.0,17.0,79.0,36.0,38132.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Junge,False,,0.01946,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0195,,,,,,,,,,,VSK Århus
191708,329,2635643205,5728146,2H,50,37,shot,77.0,70.0,7497,449473,2635643150.0,94.751125,40.0,39.0,37.0,24.0,77.0,70.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Juhl,False,,0.007526,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0075,,,,,,,,,,,Roskilde
191708,329,2635643230,5728146,2H,51,32,shot,88.0,35.0,7497,400357,2635643207.0,44.878796,22.0,21.0,83.0,100.0,88.0,35.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Carlson,False,0.1526,0.04771,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0477,opportunity,touch_in_box,,,,,,,,,Roskilde
191708,329,2635643283,5728146,2H,55,4,shot,86.0,16.0,7497,450166,2635643265.0,38.52841,17.0,16.0,6.0,50.0,86.0,16.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,A. Taranis,True,0.3144,0.05476,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0548,goal,opportunity,,,,,,,,,Roskilde
191708,329,2635643124,5728146,2H,63,38,shot,79.0,40.0,38132,579418,2635643104.0,36.0820705,15.0,14.0,43.0,67.0,79.0,40.0,38132.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,J. Yderholm,False,,0.06446,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0645,opportunity,,,,,,,,,,VSK Århus
191708,329,2635643447,5728146,2H,65,4,shot,87.0,55.0,7497,450166,2635643445.0,1.4073195,4.0,3.0,87.0,71.0,87.0,55.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,A. Taranis,True,0.6828,0.1743,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1743,goal,opportunity,touch_in_box,,,,,,,,Roskilde
191708,329,2635643452,5728146,2H,66,55,shot,79.0,45.0,7497,450166,2635643450.0,1.808635,4.0,3.0,71.0,46.0,79.0,45.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,A. Taranis,False,0.04678,0.07071,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0707,opportunity,,,,,,,,,,Roskilde
191708,329,2635643493,5728146,2H,68,35,shot,75.0,70.0,7497,56972,2635643464.0,41.3503585,22.0,21.0,30.0,68.0,75.0,70.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,E. Nielsen,False,,0.004456,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0045,,,,,,,,,,,Roskilde
191708,329,2635643432,5728146,2H,80,6,free_kick,81.0,35.0,38132,579418,2635643432.0,10.9047045,4.0,0.0,81.0,35.0,95.0,41.0,38132.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,J. Yderholm,False,,0.1011,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,direct_free_kick,,0.1011,free_kick_shot,opportunity,shot,,,,,,,,VSK Århus
191708,329,2635643643,5728146,2H,81,52,shot,88.0,51.0,7497,450166,2635643611.0,92.026115,34.0,33.0,5.0,59.0,88.0,51.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,A. Taranis,True,0.5564,0.2505,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2505,goal,opportunity,touch_in_box,,,,,,,,Roskilde
191708,329,2635643500,5728146,2H,85,10,shot,87.0,37.0,38132,762300,2635643492.0,6.928929,9.0,8.0,56.0,80.0,87.0,37.0,38132.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Laursen,False,0.08248,0.1272,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1272,opportunity,touch_in_box,,,,,,,,,VSK Århus
191708,329,2635643720,5728146,2H,91,30,shot,85.0,42.0,7497,1170320,2635643716.0,7.8063275,7.0,6.0,100.0,100.0,85.0,42.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,M. Uhd,True,0.5379,0.1353,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.1353,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,Roskilde
191708,329,2642131946,5728150,1H,9,34,shot,85.0,30.0,7497,519715,2642131924.0,26.541198,14.0,13.0,34.0,82.0,85.0,30.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,O. Juul Jensen,False,0.08949,0.06518,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0652,opportunity,touch_in_box,,,,,,,,,Roskilde
191708,329,2642132165,5728150,1H,18,49,shot,86.0,46.0,7497,56972,2642132122.0,53.46584,26.0,25.0,55.0,78.0,86.0,46.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,E. Nielsen,False,,0.08756,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0876,touch_in_box,,,,,,,,,,Roskilde
191708,329,2642132181,5728150,1H,20,1,shot,76.0,52.0,7497,449473,2642132179.0,2.9432335,4.0,3.0,84.0,0.0,76.0,52.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,M. Juhl,False,,0.02618,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0262,opportunity,shot_after_throw_in,,,,,,,,,Roskilde
191708,329,2642132297,5728150,1H,27,28,shot,86.0,38.0,7497,56972,2642132289.0,6.243921,4.0,3.0,74.0,100.0,86.0,38.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,E. Nielsen,True,0.4306,0.04355,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0435,goal,opportunity,shot_after_throw_in,touch_in_box,,,,,,,Roskilde
191708,329,2642132415,5728150,1H,33,31,shot,86.0,41.0,7497,400357,2642132367.0,67.365366,26.0,25.0,31.0,100.0,86.0,41.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,M. Carlson,False,,0.04435,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0443,opportunity,touch_in_box,,,,,,,,,Roskilde
191708,329,2642132419,5728150,1H,33,32,shot,86.0,32.0,7497,1170320,2642132419.0,0.0,1.0,0.0,86.0,32.0,86.0,32.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,M. Uhd,False,,0.1288,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1288,touch_in_box,,,,,,,,,,Roskilde
191708,329,2642132283,5728150,1H,34,27,shot,82.0,57.0,70771,412018,2642132257.0,35.3780835,15.0,14.0,0.0,41.0,82.0,57.0,70771.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,E. Salamoun,False,,0.0902,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0902,opportunity,,,,,,,,,,Ishøj
191708,329,2642132465,5728150,1H,36,14,shot,90.0,50.0,7497,56972,2642132454.0,16.8703695,10.0,9.0,43.0,89.0,90.0,50.0,7497.0,2nd Division,"Ishøj - Roskilde, 1 - 2",2025-08-16 13:00:00,191708,E. Nielsen,True,0.673,0.3449,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.3449,goal,opportunity,touch_in_box,,,,,,,,Roskilde
