SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191811,3135,2642966464,5745794,1H,39,39,shot,87.0,55.0,68498,941245,2642966459.0,4.9065815,6.0,5.0,100.0,100.0,87.0,55.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,J. Poland,False,,0.04598,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.046,shot_after_corner,touch_in_box,,,,,,,,,Amager Academy U17
191811,3135,2642966479,5745794,1H,39,42,shot,90.0,72.0,68498,1152864,2642966476.0,0.821171,2.0,1.0,82.0,53.0,90.0,72.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,N. Saidi,False,0.1553,0.07385,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0739,opportunity,shot_after_corner,touch_in_box,,,,,,,,Amager Academy U17
191811,3135,2642966495,5745794,1H,40,29,shot,95.0,54.0,68498,1226747,2642966483.0,11.0884165,13.0,12.0,100.0,0.0,95.0,54.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,T. Rasmussen,False,,0.4447,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.4447,opportunity,shot_after_corner,touch_in_box,,,,,,,,Amager Academy U17
191811,3135,2642966782,5745794,2H,45,30,shot,91.0,65.0,64992,1094073,2642966776.0,13.3032745,5.0,4.0,32.0,57.0,91.0,65.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,D. Malthe,False,0.2635,0.2516,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2516,opportunity,touch_in_box,,,,,,,,,Hobro IK U17
191811,3135,2642966838,5745794,2H,60,36,shot,90.0,37.0,68498,1226747,2642966819.0,24.964092,15.0,14.0,0.0,62.0,90.0,37.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,T. Rasmussen,True,0.6013,0.2066,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.2066,goal,opportunity,touch_in_box,,,,,,,,Amager Academy U17
191811,3135,2642967047,5745794,2H,62,19,shot,78.0,65.0,64992,1094071,2642967497.0,12.343011,7.0,6.0,89.0,0.0,78.0,65.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,M. Stouby Hansen,False,,0.0243,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0243,opportunity,shot_after_throw_in,,,,,,,,,Hobro IK U17
191811,3135,2642966956,5745794,2H,70,17,shot,91.0,46.0,68498,1060846,2642966950.0,14.7830805,11.0,10.0,75.0,0.0,91.0,46.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,E. Rabah Saeid,False,0.6984,0.1601,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.1601,opportunity,touch_in_box,,,,,,,,,Amager Academy U17
191811,3135,2642967315,5745794,2H,78,1,shot,94.0,50.0,64992,1095640,2642967307.0,13.7938715,10.0,9.0,2.0,43.0,94.0,50.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,V. Radchenko,False,0.8029,0.6074,,,,,,,,,,,,,,,,,,,,attack,,,,,0.6074,opportunity,touch_in_box,,,,,,,,,Hobro IK U17
191811,3135,2642967324,5745794,2H,78,43,shot,97.0,50.0,64992,1195664,2642967319.0,1.431912,4.0,3.0,100.0,0.0,97.0,50.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,J. Christian Hoxer,True,0.6514,0.3276,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.3276,goal,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,Hobro IK U17
191811,3135,2642967127,5745794,2H,80,23,shot,90.0,52.0,68498,1226747,2642967109.0,21.4500225,11.0,10.0,40.0,83.0,90.0,52.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,T. Rasmussen,False,,0.1041,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1041,head_shot,opportunity,touch_in_box,,,,,,,,Amager Academy U17
191811,3135,2642967144,5745794,2H,80,49,shot,89.0,39.0,68498,1187479,2642967130.0,18.255912,12.0,11.0,69.0,95.0,89.0,39.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,M. Lillevang Andersen,False,0.2354,0.2287,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2287,opportunity,touch_in_box,,,,,,,,,Amager Academy U17
191811,3135,2642967394,5745794,2H,83,4,shot,87.0,62.0,64992,1170249,2642967381.0,16.7375175,11.0,10.0,29.0,36.0,87.0,62.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,A. Breum,False,,0.1069,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1069,touch_in_box,,,,,,,,,,Hobro IK U17
191811,3135,2642967421,5745794,2H,88,3,shot,96.0,69.0,64992,1094071,2642967419.0,2.1646285,4.0,3.0,88.0,84.0,96.0,69.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,M. Stouby Hansen,False,,0.102,,,,,,,,,,,,,,,,,,,,attack,,,,,0.102,opportunity,shot_after_throw_in,touch_in_box,,,,,,,,Hobro IK U17
191811,3135,2642967476,5745794,2H,93,53,shot,91.0,33.0,64992,1103286,2642967469.0,23.8423205,14.0,13.0,11.0,50.0,91.0,33.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,K. Søndergaard Bach,False,,0.06476,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0648,touch_in_box,,,,,,,,,,Hobro IK U17
191811,3135,2642967481,5745794,2H,94,31,shot,94.0,46.0,64992,1195664,2642967479.0,4.3820635,7.0,6.0,100.0,0.0,94.0,46.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,J. Christian Hoxer,True,0.8617,0.4417,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.4417,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,Hobro IK U17
