SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191804,1570,2649856507,5744721,1H,23,27,shot,80.0,32.0,27148,1101599,2649856494.0,13.888583,6.0,5.0,71.0,0.0,80.0,32.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,E. Cehobasic,False,,0.02323,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0232,opportunity,,,,,,,,,,Esbjerg U17
191804,1570,2649856549,5744721,1H,25,24,free_kick,81.0,28.0,27145,1021170,2649856549.0,2.597296,2.0,0.0,81.0,28.0,100.0,47.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,S. Bager,False,,0.001402,,,,,,,,,,,,,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,shot,,,,,,,,,AGF U17
191804,1570,2649856559,5744721,1H,26,3,shot,77.0,38.0,27145,1021645,2649856557.0,0.9779715,3.0,2.0,79.0,28.0,77.0,38.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,J. Friis,False,,0.03101,,,,,,,,,,,,,,,,,,,,attack,,,,,0.031,,,,,,,,,,,AGF U17
191804,1570,2649856577,5744721,1H,26,38,shot,89.0,29.0,27145,1021645,2649856570.0,5.0847095,6.0,5.0,62.0,25.0,89.0,29.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,J. Friis,False,,0.03659,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0366,touch_in_box,,,,,,,,,,AGF U17
191804,1570,2649856597,5744721,1H,28,26,free_kick,73.0,59.0,27148,1101592,2649856597.0,3.3739075,2.0,0.0,73.0,59.0,100.0,58.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Bergvold,False,,0.0007386,,,,,,,,,,,,,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,opportunity,shot,,,,,,,,Esbjerg U17
191804,1570,2649856793,5744721,1H,36,43,shot,82.0,69.0,27145,1027803,2649856770.0,59.143815,25.0,24.0,61.0,40.0,82.0,69.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,C. Schjøtt,False,,0.009955,,,,,,,,,,,,,,,,,,,,attack,,,,,0.01,,,,,,,,,,,AGF U17
191804,1570,2649856887,5744721,1H,46,13,shot,89.0,58.0,27148,1101599,2649856872.0,57.3531545,21.0,20.0,73.0,100.0,89.0,58.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,E. Cehobasic,False,,0.004353,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0044,touch_in_box,,,,,,,,,,Esbjerg U17
191804,1570,2649856890,5744721,1H,46,54,shot,88.0,36.0,27148,882054,2649856889.0,1.3630495,2.0,1.0,100.0,100.0,88.0,36.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,M. Hegner,True,0.2656,0.04042,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0404,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,Esbjerg U17
191804,1570,2649857025,5744721,2H,46,32,free_kick,77.0,61.0,27145,959939,2649857025.0,3.5600095,2.0,0.0,77.0,61.0,100.0,60.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,C. Degn,False,,0.001035,,,,,,,,,,,,,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,opportunity,shot,,,,,,,,AGF U17
191804,1570,2649857100,5744721,2H,49,28,free_kick,78.0,47.0,27145,1021645,2649857100.0,6.9665845,6.0,0.0,78.0,47.0,88.0,47.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,J. Friis,False,,0.0004331,,,,,,,,,,7.425,85.0,49.0,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,carry,shot,,,,,,,,AGF U17
